ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	Sample	eDNAindex	lat	long	replicates	sites	controls	group1	group2	group3	group4	group5	group6	group7	group8	Depth	Altitude	rough_mi_offshore	hr_afterLD	CTDTEMP	CTDSAL	CTDOXY	DIC	TA	pH	Carbonate	Silicate	Phosphate	Nitrate	Nitrite	Ammonium	Methane	aragonite_sat	degLat	Chl_a	SYNECHOCOCCUS	EUK_PHYTOPLANKTON	LARGE_DIATOM	CRYPTOPHYTE	BACTERIA	BACTERIA_HNA	BACTERIA_LNA	mL_filt
ASV_093742	Eukaryota	Chordata	Mammalia	Artiodactyla	Delphinidae	Lagenorhynchus	NA	E772_2B	0.0123014826511904	36.736	-121.968	E772	ML11	NA	Line13	night	oversat_arg	surface	upper100	waySouth	near	slope	3	118	11	1.1	14.16	33.838	280.5	2057.5	2262.3	7.879	145.7614419	14.5	0.78	7.8	0.4	0.16	12.158	2.254064727	36.736	5.2	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094181	Eukaryota	Chordata	Actinopteri	Argentiniformes	Bathylagidae	Lipolagus	Lipolagus ochotensis	E788_1B	1	34.974	-122.668	E788	CC73_3_70	NA	Line14	night	oversat_arg	surface	upper100	waySouth	offshore	plain	3.2	4049.8	92	4.5	15.055	33.658	261.8	2057.6	2248.3	7.8615	144.2013983	2	0.78	5.5	0.22	0.49	5.925	2.131234404	34.974	0.6	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E788_1B	0.00187749354611594	34.974	-122.668	E788	CC73_3_70	NA	Line14	night	oversat_arg	surface	upper100	waySouth	offshore	plain	3.2	4049.8	92	4.5	15.055	33.658	261.8	2057.6	2248.3	7.8615	144.2013983	2	0.78	5.5	0.22	0.49	5.925	2.131234404	34.974	0.6	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E788_1B	0.00452787437698357	34.974	-122.668	E788	CC73_3_70	NA	Line14	night	oversat_arg	surface	upper100	waySouth	offshore	plain	3.2	4049.8	92	4.5	15.055	33.658	261.8	2057.6	2248.3	7.8615	144.2013983	2	0.78	5.5	0.22	0.49	5.925	2.131234404	34.974	0.6	NA	NA	NA	NA	NA	NA	NA	1000
ASV_023525	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus	E804	0.985662112809414	34.209	-121.024	E804	CC80_57	NA	Line15	day	undersat_arg	pelagic	upper100	waySouth	offshore	slope	99.9	917.1	36	11.6	9.723	33.95	114.1	2189.8	2244	7.5028	70.10454223	27.1	1.92	23.8	0.04	0.02	34.782	0.933647803	34.209	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094670	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E804	0.00262232178989432	34.209	-121.024	E804	CC80_57	NA	Line15	day	undersat_arg	pelagic	upper100	waySouth	offshore	slope	99.9	917.1	36	11.6	9.723	33.95	114.1	2189.8	2244	7.5028	70.10454223	27.1	1.92	23.8	0.04	0.02	34.782	0.933647803	34.209	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E804	0.014271619801067	34.209	-121.024	E804	CC80_57	NA	Line15	day	undersat_arg	pelagic	upper100	waySouth	offshore	slope	99.9	917.1	36	11.6	9.723	33.95	114.1	2189.8	2244	7.5028	70.10454223	27.1	1.92	23.8	0.04	0.02	34.782	0.933647803	34.209	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E812	0.740388479571333	34.448	-120.523	E812	CC80_51	NA	Line15	night	undersat_arg	benthic	upper100	waySouth	near	shelf	60.1	15.9	3	8	10.563	33.763	142.5	2156.5	2232.5	7.5667	77.88180901	20.5	1.66	19.1	0.11	0.04	110.594	1.095020276	34.448	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_023525	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus	E812	0.0705123911587408	34.448	-120.523	E812	CC80_51	NA	Line15	night	undersat_arg	benthic	upper100	waySouth	near	shelf	60.1	15.9	3	8	10.563	33.763	142.5	2156.5	2232.5	7.5667	77.88180901	20.5	1.66	19.1	0.11	0.04	110.594	1.095020276	34.448	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094670	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E812	0.000175474964181393	34.448	-120.523	E812	CC80_51	NA	Line15	night	undersat_arg	benthic	upper100	waySouth	near	shelf	60.1	15.9	3	8	10.563	33.763	142.5	2156.5	2232.5	7.5667	77.88180901	20.5	1.66	19.1	0.11	0.04	110.594	1.095020276	34.448	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094671	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA	E812	0.000150703281982585	34.448	-120.523	E812	CC80_51	NA	Line15	night	undersat_arg	benthic	upper100	waySouth	near	shelf	60.1	15.9	3	8	10.563	33.763	142.5	2156.5	2232.5	7.5667	77.88180901	20.5	1.66	19.1	0.11	0.04	110.594	1.095020276	34.448	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_079720	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes paucispinis	E812	1	34.448	-120.523	E812	CC80_51	NA	Line15	night	undersat_arg	benthic	upper100	waySouth	near	shelf	60.1	15.9	3	8	10.563	33.763	142.5	2156.5	2232.5	7.5667	77.88180901	20.5	1.66	19.1	0.11	0.04	110.594	1.095020276	34.448	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094692	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus	E812	0.0853315472203617	34.448	-120.523	E812	CC80_51	NA	Line15	night	undersat_arg	benthic	upper100	waySouth	near	shelf	60.1	15.9	3	8	10.563	33.763	142.5	2156.5	2232.5	7.5667	77.88180901	20.5	1.66	19.1	0.11	0.04	110.594	1.095020276	34.448	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094270	Eukaryota	Chordata	Mammalia	Artiodactyla	Delphinidae	NA	NA	E812	0.00432940501947137	34.448	-120.523	E812	CC80_51	NA	Line15	night	undersat_arg	benthic	upper100	waySouth	near	shelf	60.1	15.9	3	8	10.563	33.763	142.5	2156.5	2232.5	7.5667	77.88180901	20.5	1.66	19.1	0.11	0.04	110.594	1.095020276	34.448	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E812	0.00286717674803922	34.448	-120.523	E812	CC80_51	NA	Line15	night	undersat_arg	benthic	upper100	waySouth	near	shelf	60.1	15.9	3	8	10.563	33.763	142.5	2156.5	2232.5	7.5667	77.88180901	20.5	1.66	19.1	0.11	0.04	110.594	1.095020276	34.448	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E637	0.996878616771297	41.993	-124.327	E637	B5	NA	Line8	day	oversat_arg	surface	upper100	waySouth	near	shelf	3.6	42.4	5	12.1	13.517	33.339	355.5	1948.3	2251.5	8.0748	196.4576601	0.6	0.24	0	0.03	0.04	8.441	3.19848794	41.993	19.1	1110	6790	2840	0	2570000	1220000	969000	1000
ASV_094675	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	NA	NA	E637	0.00285528213858366	41.993	-124.327	E637	B5	NA	Line8	day	oversat_arg	surface	upper100	waySouth	near	shelf	3.6	42.4	5	12.1	13.517	33.339	355.5	1948.3	2251.5	8.0748	196.4576601	0.6	0.24	0	0.03	0.04	8.441	3.19848794	41.993	19.1	1110	6790	2840	0	2570000	1220000	969000	1000
ASV_094549	Eukaryota	Chordata	Mammalia	Artiodactyla	Phocoenidae	Phocoena	Phocoena phocoena	E637	0.0100055725068877	41.993	-124.327	E637	B5	NA	Line8	day	oversat_arg	surface	upper100	waySouth	near	shelf	3.6	42.4	5	12.1	13.517	33.339	355.5	1948.3	2251.5	8.0748	196.4576601	0.6	0.24	0	0.03	0.04	8.441	3.19848794	41.993	19.1	1110	6790	2840	0	2570000	1220000	969000	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E657	0.15810555324126	40.234	-124.414	E657	CM3	NA	Line9	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	5.2	90.8	3	5.1	9.029	33.983	142.2	2221.9	2267.1	7.4509	61.14157028	38.7	2.36	27.2	0.41	2.15	40.011	0.8954952	40.234	0.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_023525	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus	E657	0.264908514115423	40.234	-124.414	E657	CM3	NA	Line9	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	5.2	90.8	3	5.1	9.029	33.983	142.2	2221.9	2267.1	7.4509	61.14157028	38.7	2.36	27.2	0.41	2.15	40.011	0.8954952	40.234	0.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094670	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E657	0.00120888625947019	40.234	-124.414	E657	CM3	NA	Line9	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	5.2	90.8	3	5.1	9.029	33.983	142.2	2221.9	2267.1	7.4509	61.14157028	38.7	2.36	27.2	0.41	2.15	40.011	0.8954952	40.234	0.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094667	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Allosmerus	Allosmerus elongatus	E657	0.178062645137077	40.234	-124.414	E657	CM3	NA	Line9	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	5.2	90.8	3	5.1	9.029	33.983	142.2	2221.9	2267.1	7.4509	61.14157028	38.7	2.36	27.2	0.41	2.15	40.011	0.8954952	40.234	0.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094666	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	NA	NA	E657	0.00236510401568635	40.234	-124.414	E657	CM3	NA	Line9	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	5.2	90.8	3	5.1	9.029	33.983	142.2	2221.9	2267.1	7.4509	61.14157028	38.7	2.36	27.2	0.41	2.15	40.011	0.8954952	40.234	0.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094364	Eukaryota	Chordata	Actinopteri	Perciformes	Anarhichadidae	Anarrhichthys	Anarrhichthys ocellatus	E657	1	40.234	-124.414	E657	CM3	NA	Line9	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	5.2	90.8	3	5.1	9.029	33.983	142.2	2221.9	2267.1	7.4509	61.14157028	38.7	2.36	27.2	0.41	2.15	40.011	0.8954952	40.234	0.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094671	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA	E657	0.137757554394847	40.234	-124.414	E657	CM3	NA	Line9	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	5.2	90.8	3	5.1	9.029	33.983	142.2	2221.9	2267.1	7.4509	61.14157028	38.7	2.36	27.2	0.41	2.15	40.011	0.8954952	40.234	0.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_079631	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes entomelas	E657	0.162687858493287	40.234	-124.414	E657	CM3	NA	Line9	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	5.2	90.8	3	5.1	9.029	33.983	142.2	2221.9	2267.1	7.4509	61.14157028	38.7	2.36	27.2	0.41	2.15	40.011	0.8954952	40.234	0.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094056	Eukaryota	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Balaenoptera	Balaenoptera musculus	E657	0.119983382849086	40.234	-124.414	E657	CM3	NA	Line9	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	5.2	90.8	3	5.1	9.029	33.983	142.2	2221.9	2267.1	7.4509	61.14157028	38.7	2.36	27.2	0.41	2.15	40.011	0.8954952	40.234	0.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094272	Eukaryota	Chordata	Actinopteri	Carangiformes	Carangidae	Trachurus	Trachurus symmetricus	E666	0.21903387384328	40.203	-124.493	E666	CM7	NA	Line9	day	undersat_arg	pelagic	deep	waySouth	near	shelf	100.2	220.8	7	1.8	8.92	33.984	133.4	2224.6	2260.9	7.439	60.65872693	39	2.36	27.5	0.41	1.91	37.021	0.821519442	40.203	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E666	0.11410136683929	40.203	-124.493	E666	CM7	NA	Line9	day	undersat_arg	pelagic	deep	waySouth	near	shelf	100.2	220.8	7	1.8	8.92	33.984	133.4	2224.6	2260.9	7.439	60.65872693	39	2.36	27.5	0.41	1.91	37.021	0.821519442	40.203	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094670	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E666	0.207469894351377	40.203	-124.493	E666	CM7	NA	Line9	day	undersat_arg	pelagic	deep	waySouth	near	shelf	100.2	220.8	7	1.8	8.92	33.984	133.4	2224.6	2260.9	7.439	60.65872693	39	2.36	27.5	0.41	1.91	37.021	0.821519442	40.203	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094671	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA	E666	0.232235334069106	40.203	-124.493	E666	CM7	NA	Line9	day	undersat_arg	pelagic	deep	waySouth	near	shelf	100.2	220.8	7	1.8	8.92	33.984	133.4	2224.6	2260.9	7.439	60.65872693	39	2.36	27.5	0.41	1.91	37.021	0.821519442	40.203	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_079631	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes entomelas	E666	0.232107988793616	40.203	-124.493	E666	CM7	NA	Line9	day	undersat_arg	pelagic	deep	waySouth	near	shelf	100.2	220.8	7	1.8	8.92	33.984	133.4	2224.6	2260.9	7.439	60.65872693	39	2.36	27.5	0.41	1.91	37.021	0.821519442	40.203	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094094	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Beringraja	NA	E666	0.953371682059593	40.203	-124.493	E666	CM7	NA	Line9	day	undersat_arg	pelagic	deep	waySouth	near	shelf	100.2	220.8	7	1.8	8.92	33.984	133.4	2224.6	2260.9	7.439	60.65872693	39	2.36	27.5	0.41	1.91	37.021	0.821519442	40.203	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E666	0.000818969043226378	40.203	-124.493	E666	CM7	NA	Line9	day	undersat_arg	pelagic	deep	waySouth	near	shelf	100.2	220.8	7	1.8	8.92	33.984	133.4	2224.6	2260.9	7.439	60.65872693	39	2.36	27.5	0.41	1.91	37.021	0.821519442	40.203	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E692_1B	0.999904371685192	37.943	-122.88	E692	PR4	NA	Line11	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	15	40	4	1.2	10.096	33.812	170.8	2176.5	2255.3	7.5491	NA	22.2	1.86	22.1	0.47	1.32	6.233	1.129791966	37.943	3.9	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094643	Eukaryota	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Megaptera	Megaptera novaeangliae	E692_1B	0.000202769164603469	37.943	-122.88	E692	PR4	NA	Line11	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	15	40	4	1.2	10.096	33.812	170.8	2176.5	2255.3	7.5491	NA	22.2	1.86	22.1	0.47	1.32	6.233	1.129791966	37.943	3.9	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E695_3B	0.999447693307342	37.861	-123.071	E695	PR15	NA	Line11	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	50	45	15	7.8	9.742	33.932	121.3	2197.4	2251.7	7.4837	NA	29	2.06	25.6	0.04	0.07	10.224	0.946122559	37.861	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E695_3B	0.00066598772791902	37.861	-123.071	E695	PR15	NA	Line11	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	50	45	15	7.8	9.742	33.932	121.3	2197.4	2251.7	7.4837	NA	29	2.06	25.6	0.04	0.07	10.224	0.946122559	37.861	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E718	0.0320052600468888	37.792	-122.562	E718	GGTX4	NA	Line12	day	oversat_arg	surface	upper100	waySouth	near	shelf	4.1	23.9	3	9.8	14.625	33.301	218	2148.9	2282.4	7.7035	103.858993	25.9	1.89	15.2	0.88	5.05	17.107	1.630950287	37.792	9.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094578	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	NA	E718	0.206844385449377	37.792	-122.562	E718	GGTX4	NA	Line12	day	oversat_arg	surface	upper100	waySouth	near	shelf	4.1	23.9	3	9.8	14.625	33.301	218	2148.9	2282.4	7.7035	103.858993	25.9	1.89	15.2	0.88	5.05	17.107	1.630950287	37.792	9.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094675	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	NA	NA	E718	0.00102372534989946	37.792	-122.562	E718	GGTX4	NA	Line12	day	oversat_arg	surface	upper100	waySouth	near	shelf	4.1	23.9	3	9.8	14.625	33.301	218	2148.9	2282.4	7.7035	103.858993	25.9	1.89	15.2	0.88	5.05	17.107	1.630950287	37.792	9.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E718	0.910997615711069	37.792	-122.562	E718	GGTX4	NA	Line12	day	oversat_arg	surface	upper100	waySouth	near	shelf	4.1	23.9	3	9.8	14.625	33.301	218	2148.9	2282.4	7.7035	103.858993	25.9	1.89	15.2	0.88	5.05	17.107	1.630950287	37.792	9.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094498	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Leptocottus	Leptocottus armatus	E718	0.190016658831309	37.792	-122.562	E718	GGTX4	NA	Line12	day	oversat_arg	surface	upper100	waySouth	near	shelf	4.1	23.9	3	9.8	14.625	33.301	218	2148.9	2282.4	7.7035	103.858993	25.9	1.89	15.2	0.88	5.05	17.107	1.630950287	37.792	9.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094101	Eukaryota	Chordata	Actinopteri	Scombriformes	Stromateidae	Peprilus	NA	E718	1	37.792	-122.562	E718	GGTX4	NA	Line12	day	oversat_arg	surface	upper100	waySouth	near	shelf	4.1	23.9	3	9.8	14.625	33.301	218	2148.9	2282.4	7.7035	103.858993	25.9	1.89	15.2	0.88	5.05	17.107	1.630950287	37.792	9.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E718	0.000296313936904384	37.792	-122.562	E718	GGTX4	NA	Line12	day	oversat_arg	surface	upper100	waySouth	near	shelf	4.1	23.9	3	9.8	14.625	33.301	218	2148.9	2282.4	7.7035	103.858993	25.9	1.89	15.2	0.88	5.05	17.107	1.630950287	37.792	9.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E746	0.454701803051318	36.619	-122.416	E746	ML38	NA	Line13	day	undersat_arg	pelagic	upper100	waySouth	offshore	slope	98.5	2655.5	38	4.1	9.572	33.992	95	2207.7	2256	7.464	64.50786971	30.8	2.12	25.8	0.08	0.04	13.666	0.898526504	36.619	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094670	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E746	0.0959276117642503	36.619	-122.416	E746	ML38	NA	Line13	day	undersat_arg	pelagic	upper100	waySouth	offshore	slope	98.5	2655.5	38	4.1	9.572	33.992	95	2207.7	2256	7.464	64.50786971	30.8	2.12	25.8	0.08	0.04	13.666	0.898526504	36.619	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094697	Eukaryota	Chordata	Actinopteri	Myctophiformes	Myctophidae	Stenobrachius	Stenobrachius leucopsarus	E746	0.464253214772197	36.619	-122.416	E746	ML38	NA	Line13	day	undersat_arg	pelagic	upper100	waySouth	offshore	slope	98.5	2655.5	38	4.1	9.572	33.992	95	2207.7	2256	7.464	64.50786971	30.8	2.12	25.8	0.08	0.04	13.666	0.898526504	36.619	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094044	Eukaryota	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Atherinopsis	Atherinopsis californiensis	E760	0.174564906969602	36.809	-121.818	E760	ML1	NA	Line13	day	oversat_arg	surface	upper100	waySouth	near	shelf	3.5	38.5	1	11.9	14.89	33.837	282	2049.8	2257.8	7.8893	148.3357422	14.6	0.66	5.4	0.44	0.2	12.713	2.291114479	36.809	5.7	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094680	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sardinops	NA	E760	0.027619979803383	36.809	-121.818	E760	ML1	NA	Line13	day	oversat_arg	surface	upper100	waySouth	near	shelf	3.5	38.5	1	11.9	14.89	33.837	282	2049.8	2257.8	7.8893	148.3357422	14.6	0.66	5.4	0.44	0.2	12.713	2.291114479	36.809	5.7	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E760	0.893240222317931	36.809	-121.818	E760	ML1	NA	Line13	day	oversat_arg	surface	upper100	waySouth	near	shelf	3.5	38.5	1	11.9	14.89	33.837	282	2049.8	2257.8	7.8893	148.3357422	14.6	0.66	5.4	0.44	0.2	12.713	2.291114479	36.809	5.7	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094663	Eukaryota	Chordata	Actinopteri	unk_order	Embiotocidae	Cymatogaster	Cymatogaster aggregata	E760	0.0715592283819549	36.809	-121.818	E760	ML1	NA	Line13	day	oversat_arg	surface	upper100	waySouth	near	shelf	3.5	38.5	1	11.9	14.89	33.837	282	2049.8	2257.8	7.8893	148.3357422	14.6	0.66	5.4	0.44	0.2	12.713	2.291114479	36.809	5.7	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E772_3B	0.97474419360078	36.736	-121.968	E772	ML11	NA	Line13	night	oversat_arg	surface	upper100	waySouth	near	slope	3.1	117.9	11	1.1	14.16	33.838	280.5	2057.5	2262.3	7.879	145.7614419	14.5	0.78	7.8	0.4	0.16	12.158	2.254064727	36.736	5.2	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094692	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus	E772_3B	0.0249974160969776	36.736	-121.968	E772	ML11	NA	Line13	night	oversat_arg	surface	upper100	waySouth	near	slope	3.1	117.9	11	1.1	14.16	33.838	280.5	2057.5	2262.3	7.879	145.7614419	14.5	0.78	7.8	0.4	0.16	12.158	2.254064727	36.736	5.2	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094114	Eukaryota	Chordata	Mammalia	Artiodactyla	Delphinidae	Grampus	Grampus griseus	E772_3B	0.0749742403152624	36.736	-121.968	E772	ML11	NA	Line13	night	oversat_arg	surface	upper100	waySouth	near	slope	3.1	117.9	11	1.1	14.16	33.838	280.5	2057.5	2262.3	7.879	145.7614419	14.5	0.78	7.8	0.4	0.16	12.158	2.254064727	36.736	5.2	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094251	Eukaryota	Chordata	Actinopteri	Carangiformes	Carangidae	Trachurus	NA	E788_2B	1	34.974	-122.668	E788	CC73_3_70	NA	Line14	night	oversat_arg	surface	upper100	waySouth	offshore	plain	3.4	4049.6	92	4.5	15.054	33.659	261.8	2057.6	2248.3	7.8615	144.2013983	2	0.78	5.5	0.22	0.49	5.58	2.131234404	34.974	0.6	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094272	Eukaryota	Chordata	Actinopteri	Carangiformes	Carangidae	Trachurus	Trachurus symmetricus	E788_2B	0.710775447687018	34.974	-122.668	E788	CC73_3_70	NA	Line14	night	oversat_arg	surface	upper100	waySouth	offshore	plain	3.4	4049.6	92	4.5	15.054	33.659	261.8	2057.6	2248.3	7.8615	144.2013983	2	0.78	5.5	0.22	0.49	5.58	2.131234404	34.974	0.6	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094202	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Scomber	NA	E788_2B	0.276160926511603	34.974	-122.668	E788	CC73_3_70	NA	Line14	night	oversat_arg	surface	upper100	waySouth	offshore	plain	3.4	4049.6	92	4.5	15.054	33.659	261.8	2057.6	2248.3	7.8615	144.2013983	2	0.78	5.5	0.22	0.49	5.58	2.131234404	34.974	0.6	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E788_2B	0.0396500630892644	34.974	-122.668	E788	CC73_3_70	NA	Line14	night	oversat_arg	surface	upper100	waySouth	offshore	plain	3.4	4049.6	92	4.5	15.054	33.659	261.8	2057.6	2248.3	7.8615	144.2013983	2	0.78	5.5	0.22	0.49	5.58	2.131234404	34.974	0.6	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E805	1	34.209	-121.024	E805	CC80_57	NA	Line15	day	oversat_arg	surface	upper100	waySouth	offshore	slope	4.3	1012.7	36	11.8	15.466	33.602	265.4	1995.4	2238	7.9749	172.9964869	0.9	0.24	0	0.03	0.02	45.842	2.623243442	34.209	8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E813_1B	1	34.448	-120.524	E813	CC80_51	NA	Line15	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	40.5	35.5	3	8.1	10.779	33.727	147.7	2151.4	2230.8	7.5823	82.95946023	19.1	1.59	18.2	0.12	0.04	121.554	1.125370991	34.448	NA	NA	NA	NA	NA	NA	NA	NA	1000
